,user,date,content,user_location
412,"{'username': 'idontbelieve57', 'id': 1527438978890141696, 'displayname': 'Me', 'description': 'Just me', 'rawDescription': 'Just me', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 5, 20, 0, 0, 38, tzinfo=datetime.timezone.utc), 'followersCount': 49, 'friendsCount': 28, 'statusesCount': 1278, 'favouritesCount': 14477, 'listedCount': 0, 'mediaCount': 58, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1552164766424002560/E_dex71I_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-08-01 22:36:16+00:00,"@NSWHealth Margie Osmond from Tourism &amp; Transport Forum this morning on Sunrise explaining airport chaos in Australia  'This is unfortunately the POST COVID world'! Note to self Ms Osmond - we are nowhere near post Covid,  take a look at the current case numbers &amp; deaths.Nothing 'post there",
413,"{'username': 'criptikos', 'id': 1276192657228869632, 'displayname': 'Crypto-News', 'description': 'Bitcoin | #Crypto |\nDeveloping #blockchain #crypto tech and promoting on social networks.\n💡#bitcoin #ethereum #litecoin #dash #ripple #btcnews #ltc', 'rawDescription': 'Bitcoin | #Crypto |\nDeveloping #blockchain #crypto tech and promoting on social networks.\n💡#bitcoin #ethereum #litecoin #dash #ripple #btcnews #ltc', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 6, 25, 16, 37, 13, tzinfo=datetime.timezone.utc), 'followersCount': 248, 'friendsCount': 214, 'statusesCount': 6534, 'favouritesCount': 43, 'listedCount': 6, 'mediaCount': 0, 'location': 'Facebook.com/criptikos', 'protected': False, 'linkUrl': 'http://criptiko.com', 'linkTcourl': 'https://t.co/TjfmxZUTxh', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1279849108065464322/TejVb9l6_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1276192657228869632/1593969442', 'label': None}",2022-08-01 21:38:37+00:00,"The Bitcoin Valley program seeks to re-ignite tourism in Honduras which has taken a dive after COVID-19.

All local businesses of Santa Lucia will start accepting BTC and crypto exchange CoinCaex will help merchants instantly convert them to fiat to avoi… https://t.co/5n6ed9UkFO",Facebook.com/criptikos
414,"{'username': 'SiJones86', 'id': 1077522168, 'displayname': 'Simon Jones', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 1, 10, 19, 52, 57, tzinfo=datetime.timezone.utc), 'followersCount': 145, 'friendsCount': 713, 'statusesCount': 246, 'favouritesCount': 590, 'listedCount': 0, 'mediaCount': 11, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000756823683/ec452e912908c7e135f73038699fae2b_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1077522168/1365810071', 'label': None}",2022-08-01 21:27:58+00:00,"@Andy27646517 @VenetiaCastigl @desso61 @a_framps79 @Peter_H_Todd @danwootton Or like I said the reporting isn't accurate due the state of the country, also access to testing and Healthcare is poor. But also no tourism and limited outside sources coming. So by stats given by covid rates and deaths a higher % of haitins died due to covid.",
415,"{'username': 'Kizza_________', 'id': 1287751376911699970, 'displayname': '𝞳𝖏𝜡𝜡ą', 'description': 'Professional bag holder.                                           \n        🛍 🛒', 'rawDescription': 'Professional bag holder.                                           \n        🛍 🛒', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 27, 14, 7, 14, tzinfo=datetime.timezone.utc), 'followersCount': 486, 'friendsCount': 1328, 'statusesCount': 7923, 'favouritesCount': 27073, 'listedCount': 13, 'mediaCount': 420, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1471809244257206278/Tye2wg6H_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1287751376911699970/1614590543', 'label': None}",2022-08-01 21:18:07+00:00,"Most families we speak to are just concerned about their child's education and feeding their families.

 Covid has been tough here, a lot of places rely of tourism and have had no real income for 2 years!

So lucky to be in the position I'm in. Such an eye opener.",
416,"{'username': 'MwangiG9', 'id': 1499392949636845574, 'displayname': 'MwangiG', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 3, 3, 14, 35, 30, tzinfo=datetime.timezone.utc), 'followersCount': 1143, 'friendsCount': 257, 'statusesCount': 7580, 'favouritesCount': 2806, 'listedCount': 0, 'mediaCount': 82, 'location': 'Kenya', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1557188142192640000/Bi6y5My-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1499392949636845574/1660097530', 'label': None}",2022-08-01 21:14:07+00:00,"@FauzKhalid Uhuru had/has great plans for mombasa but COVID spoiled the plans. Tourism was his target,dual carriage way to malindi,Dongo kundu EPZ n duty free zone, open up south coast. After elections,all hotels will be f/booked.. Msa will be great again.",Kenya
417,"{'username': 'weehowe', 'id': 1409651846, 'displayname': 'whowe', 'description': 'Arsenal, Finance, Investing, Meme', 'rawDescription': 'Arsenal, Finance, Investing, Meme', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 5, 7, 7, 43, 29, tzinfo=datetime.timezone.utc), 'followersCount': 38, 'friendsCount': 402, 'statusesCount': 433, 'favouritesCount': 1476, 'listedCount': 1, 'mediaCount': 5, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1566486908553031680/Vdfeyjtv_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-08-01 21:08:22+00:00,"@EBL2017 There might be problem with the Thai owner. They are in duty-free business. As you know, Covid has crushed Thailand tourism.",
418,"{'username': 'Humble_Analysis', 'id': 1263958718539984898, 'displayname': 'PLC', 'description': 'No one special', 'rawDescription': 'No one special', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 22, 22, 23, 57, tzinfo=datetime.timezone.utc), 'followersCount': 19128, 'friendsCount': 342, 'statusesCount': 10436, 'favouritesCount': 53553, 'listedCount': 202, 'mediaCount': 1591, 'location': 'Washington', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1263958962447122432/ZnjeYu8N_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1263958718539984898/1596950853', 'label': None}",2022-08-01 21:02:57+00:00,"Hopefully, changing covid's designation in Japan will also allow them to actually reopen for tourism and to get rid of useless masks, once and for all.

https://t.co/NV4H8iqMfu",Washington
419,"{'username': 'neilstuart18', 'id': 908849822, 'displayname': 'NSH', 'description': 'Family man, IT Consultant & supporter of high quality education for all. All views expressed are my own.', 'rawDescription': 'Family man, IT Consultant & supporter of high quality education for all. All views expressed are my own.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 10, 27, 20, 19, 8, tzinfo=datetime.timezone.utc), 'followersCount': 266, 'friendsCount': 155, 'statusesCount': 11665, 'favouritesCount': 35819, 'listedCount': 5, 'mediaCount': 436, 'location': 'Huddersfield, England', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1256861457712627712/pmFj0hBx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/908849822/1588359076', 'label': None}",2022-08-01 20:54:31+00:00,"On #Jersey for two weeks, the island is a lot quieter than before #covid and a lot of tourist businesses no longer trading. I don’t think the extortionate ferry costs by #Condor for campers has helped tourism.","Huddersfield, England"
420,"{'username': 'phoddler', 'id': 1301062528286494721, 'displayname': 'MXRP', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 9, 2, 7, 41, 2, tzinfo=datetime.timezone.utc), 'followersCount': 215, 'friendsCount': 736, 'statusesCount': 8480, 'favouritesCount': 2218, 'listedCount': 17, 'mediaCount': 527, 'location': 'e ', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1568745834237382659/HDjXE4Ds_normal.png', 'profileBannerUrl': None, 'label': None}",2022-08-01 20:28:51+00:00,"@BitcoinMagazine No, it hasn't their Tourism is only up on Covid lockdown time, it's not returned to pre-covid levels, therefore, it hasnt improved tourism",e 
421,"{'username': 'magoomba92', 'id': 517095741, 'displayname': 'Magoomba', 'description': ""General shit disturber. We can engage in meaningful debate. Challenges to opinions and ideas are welcome, but personal attacks don't warrant my time nor energy."", 'rawDescription': ""General shit disturber. We can engage in meaningful debate. Challenges to opinions and ideas are welcome, but personal attacks don't warrant my time nor energy."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 3, 7, 1, 44, 8, tzinfo=datetime.timezone.utc), 'followersCount': 11, 'friendsCount': 52, 'statusesCount': 2814, 'favouritesCount': 457, 'listedCount': 1, 'mediaCount': 68, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1339737961760501760/GcbrU0cV_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-08-01 20:26:45+00:00,"@Remaxcondosplus COVID shifted workforce on a structural level. No one wants to work in front facing jobs such as restaurants, retail, hospitality/tourism. It also added more workflows to many sectors such as security that require workers. It will take years to smooth out.",
422,"{'username': 'Essen419', 'id': 2788233237, 'displayname': 'leni 🎷', 'description': 'she/her ~ i play alto', 'rawDescription': 'she/her ~ i play alto', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 9, 28, 0, 22, 26, tzinfo=datetime.timezone.utc), 'followersCount': 77, 'friendsCount': 136, 'statusesCount': 8194, 'favouritesCount': 2545, 'listedCount': 3, 'mediaCount': 391, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1593744354102763520/iAj7O26B_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-08-01 20:04:52+00:00,"@LeavemeAloneDNC @JoshuaSeattle1 @MarshaBlackburn viruses don’t just magically appear out of thin air. countries with zero tourism didn’t get covid because that’s how basic biology works… 

never go outside, you never get covid…",
423,"{'username': 'blacknbluebird9', 'id': 1659209023, 'displayname': 'steve matsen, instead of soduku', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 8, 10, 3, 38, 49, tzinfo=datetime.timezone.utc), 'followersCount': 83, 'friendsCount': 149, 'statusesCount': 8489, 'favouritesCount': 15282, 'listedCount': 3, 'mediaCount': 245, 'location': 'Horse Heaven Hills', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/809182261522219008/sqSLllis_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1659209023/1646172056', 'label': None}",2022-08-01 19:41:54+00:00,"@dtnpf ""The organic farming debacle was not the only trigger for the crisis — Covid and a rash of terrorist bombings have combined to devastate Sri Lanka’s tourism industry, another key source of foreign exchange. The war in Ukraine deprived Sri Lanka of yet more sources of foreign...",Horse Heaven Hills
424,"{'username': 'AndrewHammel1', 'id': 459240220, 'displayname': 'Andrew Hammel', 'description': 'Writer translator editor US lawyer living in Düsseldorf, the only habitable city on the Rhine. Words for FAZ, BZ, Übermedien, others. Victory over Horses**t!', 'rawDescription': 'Writer translator editor US lawyer living in Düsseldorf, the only habitable city on the Rhine. Words for FAZ, BZ, Übermedien, others. Victory over Horses**t!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 1, 9, 12, 51, 32, tzinfo=datetime.timezone.utc), 'followersCount': 3969, 'friendsCount': 2817, 'statusesCount': 26002, 'favouritesCount': 18307, 'listedCount': 50, 'mediaCount': 3789, 'location': 'Düsseldorf, Germany', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1289263533860020224/a4EXEvTU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/459240220/1579895375', 'label': None}",2022-08-01 18:34:13+00:00,@giulio_mattioli @AlbinMartinsso7 I bet a booked-months-in-advance package vacation in a developing *non-Euro* country where locals are *suicidally desperate* to re-start tourism revenue lost to Covid -- with a special discount for seniors -- is pretty cheap. €2K/month?,"Düsseldorf, Germany"
425,"{'username': 'Generic_Tina', 'id': 1511682976639119365, 'displayname': 'Tina Banerjee', 'description': 'Equity research enthusiast, with interest in global healthcare. Smartkarma Insight Provider.', 'rawDescription': 'Equity research enthusiast, with interest in global healthcare. Smartkarma Insight Provider.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 4, 6, 12, 31, 31, tzinfo=datetime.timezone.utc), 'followersCount': 15, 'friendsCount': 31, 'statusesCount': 140, 'favouritesCount': 3, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1511683224820355076/hVXWrUzB_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-08-01 17:14:38+00:00,"Raffles Medical’s H1 revenue grew 11%, while net profit jumped 51%. Resumption of medical tourism and returning of domestic patients seeking elective surgeries have offset decline in COVID revenue. https://t.co/geuWJ1PMSH",
426,"{'username': 'Naijacruxonline', 'id': 1180754864894365696, 'displayname': 'Naijacruxᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ', 'description': 'Naijacrux information Interactive Learning Educating Global Online Forum', 'rawDescription': 'Naijacrux information Interactive Learning Educating Global Online Forum', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 10, 6, 8, 1, 33, tzinfo=datetime.timezone.utc), 'followersCount': 26, 'friendsCount': 33, 'statusesCount': 10765, 'favouritesCount': 3, 'listedCount': 1, 'mediaCount': 18, 'location': '', 'protected': False, 'linkUrl': 'Http://www.naijacrux.com', 'linkTcourl': 'https://t.co/NASdSpHVbI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1509165900792053766/2XYcD_KX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1180754864894365696/1648648166', 'label': None}",2022-08-01 16:23:12+00:00,New Zealand opens Borders fully as covid drops - Travel And Tourism - Naijacrux information Interactive Learning Educating Global Online Forum https://t.co/EozAYHuSV8,
427,"{'username': 'aleksic', 'id': 14256919, 'displayname': 'Alex Djuro Aleksic', 'description': ""I tweet about the intersection of business, engineering and politics from a Balkan Canadian perspective. My words are my own, retweets aren't."", 'rawDescription': ""I tweet about the intersection of business, engineering and politics from a Balkan Canadian perspective. My words are my own, retweets aren't."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 3, 30, 7, 44, 34, tzinfo=datetime.timezone.utc), 'followersCount': 782, 'friendsCount': 1615, 'statusesCount': 46176, 'favouritesCount': 54113, 'listedCount': 7, 'mediaCount': 416, 'location': 'Alberta, Canada', 'protected': False, 'linkUrl': 'https://tixl.org', 'linkTcourl': 'https://t.co/VlP5Ygxe94', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1523134024201383936/C2TmITEh_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-08-01 16:23:06+00:00,"@pop2cas @bhuffuofc @mileslunn @Anthony__Koch The ones who want to keep Canadians at home spending their discretionary income here. One thing COVID probably showed the feds, a tonne of cash would leave the country via tourism.","Alberta, Canada"
428,"{'username': 'caribbeannewsuk', 'id': 448805820, 'displayname': 'CaribbeanNewsNetwork', 'description': 'A media channel featuring news and current affairs from and about the Caribbean.', 'rawDescription': 'A media channel featuring news and current affairs from and about the Caribbean.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 12, 28, 11, 43, 7, tzinfo=datetime.timezone.utc), 'followersCount': 11863, 'friendsCount': 11, 'statusesCount': 104838, 'favouritesCount': 14, 'listedCount': 298, 'mediaCount': 34883, 'location': 'United Kingdom', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/706931625452544000/G8_u0q3z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/448805820/1584709018', 'label': None}",2022-08-01 16:22:45+00:00,#JAMAICA:  He proposed the shared visa at the inaugural Organization of American States (OAS) policy forum held in Montego Bay. Bartlett noted the enormous economic potential for tourism development and recovery from COVID-19 as a major reason to implement a single CARICOM visa.,United Kingdom
429,"{'username': 'poetsybade', 'id': 1423577601340174337, 'displayname': '𓄃 axiologically annihilated', 'description': 'blue jay chirped (quietly) outside the casement | apolitically immersed | receptacle of concupiscence | terminally deranged', 'rawDescription': 'blue jay chirped (quietly) outside the casement | apolitically immersed | receptacle of concupiscence | terminally deranged', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 8, 6, 9, 32, 32, tzinfo=datetime.timezone.utc), 'followersCount': 794, 'friendsCount': 707, 'statusesCount': 13419, 'favouritesCount': 40113, 'listedCount': 1, 'mediaCount': 644, 'location': 'Antarabhava', 'protected': False, 'linkUrl': 'https://secreto.site/apty34', 'linkTcourl': 'https://t.co/CIfpbfXqG7', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1585906511330439168/gWICh0Gx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1423577601340174337/1666903651', 'label': None}",2022-08-01 15:52:46+00:00,"Why is it so hard to see the data from Bintan Industrial Estate in Sri Kuala Lobam? It has a huge role to help the people when Covid-19 engulfed the place, tourism and tour were dead and fired a lot of the employee, only taking some apprenticeship to cut the cost.",Antarabhava
430,"{'username': 'Keepershiny', 'id': 540487077, 'displayname': 'Omega Man - Dieu et Mon Droit', 'description': '“We are not now who we were nor are we now who we will be.” Opinions are just that and do not represent any affiliation.', 'rawDescription': '“We are not now who we were nor are we now who we will be.” Opinions are just that and do not represent any affiliation.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 3, 30, 0, 50, 18, tzinfo=datetime.timezone.utc), 'followersCount': 1074, 'friendsCount': 2221, 'statusesCount': 76372, 'favouritesCount': 53380, 'listedCount': 4, 'mediaCount': 11802, 'location': 'Moral Centre', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1572197212792266752/F3NTPCox_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/540487077/1663676011', 'label': None}",2022-08-01 15:22:36+00:00,"@CP24 So much for staycations and supporting your own battered by Covid government mismanagement Canadian tourism, kids.

#CantStandTrudeau #RemoveTrudeau #EndArriveCan",Moral Centre
431,"{'username': 'PakistanNewsUpd', 'id': 1286099343645249537, 'displayname': 'Pakistan News UpdateS', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 23, 0, 42, 42, tzinfo=datetime.timezone.utc), 'followersCount': 118, 'friendsCount': 2, 'statusesCount': 15782, 'favouritesCount': 4, 'listedCount': 1, 'mediaCount': 14623, 'location': '', 'protected': False, 'linkUrl': 'https://pakistannewsupdates.com/', 'linkTcourl': 'https://t.co/zwxt26rHmT', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1286099948828872704/jnFEvkgF_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1286099343645249537/1595465125', 'label': None}",2022-08-01 15:01:49+00:00,"[Daily Excelsior]J&amp;K reports 397 fresh COVID-19 cases, one death - Jammu Kashmir Latest News | Tourism | Breaking News J&amp;K  https://t.co/ixffIsy1ZY #PakistanNews #News #Pakistani https://t.co/ES1yRjXUjr",
432,"{'username': 'travelcomments', 'id': 19973494, 'displayname': 'Seb (travelcomments)', 'description': 'TravelComments.com -  Southern African online travel guide', 'rawDescription': 'https://t.co/UJvLVmT1In -  Southern African online travel guide', 'descriptionUrls': [{'text': 'TravelComments.com', 'url': 'http://TravelComments.com', 'tcourl': 'https://t.co/UJvLVmT1In', 'indices': (0, 23)}], 'verified': False, 'created': datetime.datetime(2009, 2, 3, 14, 27, 10, tzinfo=datetime.timezone.utc), 'followersCount': 7645, 'friendsCount': 3573, 'statusesCount': 180026, 'favouritesCount': 20220, 'listedCount': 554, 'mediaCount': 169, 'location': '', 'protected': False, 'linkUrl': 'http://www.travelcomments.com', 'linkTcourl': 'http://t.co/9g9W3Q7361', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/592661411077201921/JQWx_UWs_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/19973494/1364316758', 'label': None}",2022-08-01 14:20:11+00:00,Covid-19: Namibia removed (almost) all restrictions! [update #1] https://t.co/KXi5NKJ8FT #tourism #Namibia,
433,"{'username': 'travelcomments', 'id': 19973494, 'displayname': 'Seb (travelcomments)', 'description': 'TravelComments.com -  Southern African online travel guide', 'rawDescription': 'https://t.co/UJvLVmT1In -  Southern African online travel guide', 'descriptionUrls': [{'text': 'TravelComments.com', 'url': 'http://TravelComments.com', 'tcourl': 'https://t.co/UJvLVmT1In', 'indices': (0, 23)}], 'verified': False, 'created': datetime.datetime(2009, 2, 3, 14, 27, 10, tzinfo=datetime.timezone.utc), 'followersCount': 7645, 'friendsCount': 3573, 'statusesCount': 180026, 'favouritesCount': 20220, 'listedCount': 554, 'mediaCount': 169, 'location': '', 'protected': False, 'linkUrl': 'http://www.travelcomments.com', 'linkTcourl': 'http://t.co/9g9W3Q7361', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/592661411077201921/JQWx_UWs_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/19973494/1364316758', 'label': None}",2022-08-01 14:18:33+00:00,Covid-19: eSwatini eased restrictions under Adjusted Risk Level 0! https://t.co/GsMpAX95eo #tourism #eSwatini,
434,"{'username': 'cascada_travel', 'id': 42682237, 'displayname': 'Cascada Expediciones', 'description': 'Adventure Travel Experts in Chile, Patagonia & Argentina. Experiential, Sustainable Travel since 1991. Owners of @ecocamp_travel.', 'rawDescription': 'Adventure Travel Experts in Chile, Patagonia & Argentina. Experiential, Sustainable Travel since 1991. Owners of @ecocamp_travel.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 5, 26, 18, 16, 21, tzinfo=datetime.timezone.utc), 'followersCount': 1726, 'friendsCount': 936, 'statusesCount': 3974, 'favouritesCount': 753, 'listedCount': 64, 'mediaCount': 1305, 'location': 'Chile', 'protected': False, 'linkUrl': 'http://www.cascada.travel', 'linkTcourl': 'https://t.co/7R9xMQisWi', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1158082254482083842/ldS7xNlJ_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/42682237/1660333617', 'label': None}",2022-08-01 14:00:01+00:00,Easter Island (Rapa Nui) reopens today for tourism after 2 years of a COVID-19 closure! 🏔️ https://t.co/e3oXDcqONn,Chile
435,"{'username': 'TAP005', 'id': 529798222, 'displayname': 'TaPiSH VeRmA', 'description': 'My views are personal... not to belonged to any kind of groups..Being curious is my profession....', 'rawDescription': 'My views are personal... not to belonged to any kind of groups..Being curious is my profession....', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 3, 19, 22, 49, 18, tzinfo=datetime.timezone.utc), 'followersCount': 110, 'friendsCount': 691, 'statusesCount': 4826, 'favouritesCount': 730, 'listedCount': 3, 'mediaCount': 240, 'location': 'India', 'protected': False, 'linkUrl': 'http://www.facebook.com/tapish.verma.7', 'linkTcourl': 'https://t.co/W74ZQSw8Os', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1088132707312230401/EUzC1OHg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/529798222/1529979744', 'label': None}",2022-08-01 13:31:09+00:00,"@m_sam0708 @theskindoctor13 @ANI Freebies ke chakkar me nahi..wo log apna agriculture organic kiye isliye production kam hua, phir covid aa gya to no tourism economy, phir atlast minority ko pareshan kia jo ki Tamil hai and Muslim also..that's reason 😄",India
436,"{'username': 'daveprescott11', 'id': 804674259842985984, 'displayname': 'David Prescott 🚂🚃🚍', 'description': 'Likes transport, tech and sci-fi. Drives an EV. Clean energy & HS2 Supporter. Save Our Railways. Sometimes a fixer of IT issues. Officially me. Verified by me.', 'rawDescription': 'Likes transport, tech and sci-fi. Drives an EV. Clean energy & HS2 Supporter. Save Our Railways. Sometimes a fixer of IT issues. Officially me. Verified by me.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 12, 2, 13, 11, 8, tzinfo=datetime.timezone.utc), 'followersCount': 343, 'friendsCount': 860, 'statusesCount': 10117, 'favouritesCount': 13080, 'listedCount': 2, 'mediaCount': 1128, 'location': 'England, United Kingdom', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1590351775252586500/Shj1N-dq_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/804674259842985984/1592051014', 'label': None}",2022-08-01 13:29:32+00:00,"@JustinTrudeau Your country still does not allow foreign nationals to enter Canada for tourism purposes if they have not had several doses of one of the dangerous &amp; ineffective Covid vaccines. 
That isn’t very inclusive, is it? 

Anyway, do you remember doing this ? 🙄 https://t.co/YZYuj9jUPk","England, United Kingdom"
437,"{'username': 'NOconsensus', 'id': 58550802, 'displayname': 'Donna Laframboise', 'description': 'ThankYouTruckersBOOK@ProtonMail.com \n\nJournalist/photographer. Past VP of the Canadian Civil Liberties Assoc. Former National Post & Toronto Star columnist.', 'rawDescription': 'ThankYouTruckersBOOK@ProtonMail.com \n\nJournalist/photographer. Past VP of the Canadian Civil Liberties Assoc. Former National Post & Toronto Star columnist.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 7, 20, 18, 36, 36, tzinfo=datetime.timezone.utc), 'followersCount': 2753, 'friendsCount': 983, 'statusesCount': 2286, 'favouritesCount': 140, 'listedCount': 103, 'mediaCount': 269, 'location': 'Canada', 'protected': False, 'linkUrl': 'http://ThankYouTruckers.substack.com/', 'linkTcourl': 'https://t.co/KpTmcq8GGD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1516849288227266561/7erDLdWX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/58550802/1650479511', 'label': None}",2022-08-01 13:21:12+00:00,"Israeli kids miss pre-paid Niagara Falls trip after Canadian govt demands they get pointless Covid tests. One more reason our tourism industry is dying 

https://t.co/SqcXrkrWqp",Canada
