,user,date,content,user_location
621,"{'username': 'fierademanila', 'id': 250064460, 'displayname': 'Fiera de Manila Inc.', 'description': 'Create Opportunities.\nTransform Business.', 'rawDescription': 'Create Opportunities.\nTransform Business.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 2, 10, 10, 30, 49, tzinfo=datetime.timezone.utc), 'followersCount': 411, 'friendsCount': 387, 'statusesCount': 6919, 'favouritesCount': 271, 'listedCount': 74, 'mediaCount': 5104, 'location': 'Makati City', 'protected': False, 'linkUrl': 'http://fmi.com.ph', 'linkTcourl': 'http://t.co/pS35r4mZFB', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/425547823690444800/BsDx04PA_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/250064460/1571623892', 'label': None}",2020-08-04 03:00:12+00:00,"What are the emerging trends and opportunities in the hospitality and tourism industry. Attend the Operational Excellence in the Tourism Industry under the New Normal Webinar on August 18, 2020, Tuesday, 1:30-4:30PM PST via Zoom. Register Today! https://t.co/jsUkKVekz2 https://t.co/z8zRihTV7Y",Makati City
622,"{'username': 'DA_Research', 'id': 52223692, 'displayname': 'DA_Research', 'description': 'Reliable market research for the travel industry\n\nbit.ly/DA--LinkedIn\nbit.ly/DA-Facebook\nbit.ly/DA-Instagram', 'rawDescription': 'Reliable market research for the travel industry\n\nhttps://t.co/ChVAZK1kzH\nhttps://t.co/Fq8nCzDZRW\nhttps://t.co/HyaPEmmHcq', 'descriptionUrls': [{'text': 'bit.ly/DA--LinkedIn', 'url': 'http://bit.ly/DA--LinkedIn', 'tcourl': 'https://t.co/ChVAZK1kzH', 'indices': (50, 73)}, {'text': 'bit.ly/DA-Facebook', 'url': 'http://bit.ly/DA-Facebook', 'tcourl': 'https://t.co/Fq8nCzDZRW', 'indices': (74, 97)}, {'text': 'bit.ly/DA-Instagram', 'url': 'http://bit.ly/DA-Instagram', 'tcourl': 'https://t.co/HyaPEmmHcq', 'indices': (98, 121)}], 'verified': False, 'created': datetime.datetime(2009, 6, 29, 23, 10, 2, tzinfo=datetime.timezone.utc), 'followersCount': 1578, 'friendsCount': 2019, 'statusesCount': 1228, 'favouritesCount': 492, 'listedCount': 52, 'mediaCount': 667, 'location': 'San Francisco, CA', 'protected': False, 'linkUrl': 'https://www.destinationanalysts.com/', 'linkTcourl': 'https://t.co/b6bXcE0uVM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1242905243525902336/B9-3DxZ5_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/52223692/1506565285', 'label': None}",2020-08-03 18:01:32+00:00,"Register to join us for an update on American #travel trends and an airing out of unpopular opinions in the #tourism industry. https://t.co/qSpI8bX4X2

Do you have an opinion that goes against commonly held travel industry beliefs? Send us a message or a tweet! https://t.co/VDdiBLHsyk","San Francisco, CA"
623,"{'username': 'DirectTrip', 'id': 2158368878, 'displayname': 'DirectTrip.com™', 'description': 'Your Trips. Your Way. Travel More. Save More. Enjoy More. With Direct Trip. No Middle Men. Just Fun & Memorable Trips. Book a DirectTrip! DirectTrip.co', 'rawDescription': 'Your Trips. Your Way. Travel More. Save More. Enjoy More. With Direct Trip. No Middle Men. Just Fun & Memorable Trips. Book a DirectTrip! http://t.co/w3Zd7Inad3', 'descriptionUrls': [{'text': 'DirectTrip.co', 'url': 'http://DirectTrip.co', 'tcourl': 'http://t.co/w3Zd7Inad3', 'indices': (138, 160)}], 'verified': False, 'created': datetime.datetime(2013, 10, 27, 7, 54, 53, tzinfo=datetime.timezone.utc), 'followersCount': 489, 'friendsCount': 23, 'statusesCount': 44716, 'favouritesCount': 0, 'listedCount': 124, 'mediaCount': 207, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': 'http://DirectTrip.co', 'linkTcourl': 'http://t.co/w3Zd7Inad3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000685415561/628f49a9f1f39ecc053546e42b4f5e51_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2158368878/1382927590', 'label': None}",2020-08-02 11:32:22+00:00,Spain's tourism industry to struggle as UK travel corridors are removed - eTurboNews | Trends | Travel News https://t.co/Q8lrmr5VDF #UK #Travel,"New Delhi, India"
624,"{'username': 'DirectTrip', 'id': 2158368878, 'displayname': 'DirectTrip.com™', 'description': 'Your Trips. Your Way. Travel More. Save More. Enjoy More. With Direct Trip. No Middle Men. Just Fun & Memorable Trips. Book a DirectTrip! DirectTrip.co', 'rawDescription': 'Your Trips. Your Way. Travel More. Save More. Enjoy More. With Direct Trip. No Middle Men. Just Fun & Memorable Trips. Book a DirectTrip! http://t.co/w3Zd7Inad3', 'descriptionUrls': [{'text': 'DirectTrip.co', 'url': 'http://DirectTrip.co', 'tcourl': 'http://t.co/w3Zd7Inad3', 'indices': (138, 160)}], 'verified': False, 'created': datetime.datetime(2013, 10, 27, 7, 54, 53, tzinfo=datetime.timezone.utc), 'followersCount': 489, 'friendsCount': 23, 'statusesCount': 44716, 'favouritesCount': 0, 'listedCount': 124, 'mediaCount': 207, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': 'http://DirectTrip.co', 'linkTcourl': 'http://t.co/w3Zd7Inad3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000685415561/628f49a9f1f39ecc053546e42b4f5e51_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2158368878/1382927590', 'label': None}",2020-08-01 16:32:23+00:00,Spain's tourism industry to struggle as UK travel corridors are removed - eTurboNews | Trends | Travel News https://t.co/Q8lrmr5VDF #UK #Travel,"New Delhi, India"
625,"{'username': 'liamtra', 'id': 1074576263464054786, 'displayname': 'Liamtra', 'description': 'An online marketplace designed for all the travel services so you get to enjoy a tailored and hassle-free experience.  #SomethingforEveryone', 'rawDescription': 'An online marketplace designed for all the travel services so you get to enjoy a tailored and hassle-free experience.  #SomethingforEveryone', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 12, 17, 8, 5, 20, tzinfo=datetime.timezone.utc), 'followersCount': 88, 'friendsCount': 191, 'statusesCount': 1629, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 305, 'location': 'Noida, India', 'protected': False, 'linkUrl': 'https://www.liamtra.com', 'linkTcourl': 'https://t.co/arUM4XNAal', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1139072627400568832/g64swful_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1074576263464054786/1649335196', 'label': None}",2020-07-31 12:52:32+00:00,"@tourismgoi @outsiteVR With the tourism industry slowly getting back on its feet, these are the eco-friendly trends you need to know about. https://t.co/HGYrPI4V8b","Noida, India"
626,"{'username': 'liamtra', 'id': 1074576263464054786, 'displayname': 'Liamtra', 'description': 'An online marketplace designed for all the travel services so you get to enjoy a tailored and hassle-free experience.  #SomethingforEveryone', 'rawDescription': 'An online marketplace designed for all the travel services so you get to enjoy a tailored and hassle-free experience.  #SomethingforEveryone', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 12, 17, 8, 5, 20, tzinfo=datetime.timezone.utc), 'followersCount': 88, 'friendsCount': 191, 'statusesCount': 1629, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 305, 'location': 'Noida, India', 'protected': False, 'linkUrl': 'https://www.liamtra.com', 'linkTcourl': 'https://t.co/arUM4XNAal', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1139072627400568832/g64swful_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1074576263464054786/1649335196', 'label': None}",2020-07-31 09:01:18+00:00,"@PMOIndia @narendramodi With the tourism industry slowly getting back on its feet, these are the eco-friendly trends you need to know about. https://t.co/HGYrPHNkgD","Noida, India"
627,"{'username': 'liamtra', 'id': 1074576263464054786, 'displayname': 'Liamtra', 'description': 'An online marketplace designed for all the travel services so you get to enjoy a tailored and hassle-free experience.  #SomethingforEveryone', 'rawDescription': 'An online marketplace designed for all the travel services so you get to enjoy a tailored and hassle-free experience.  #SomethingforEveryone', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 12, 17, 8, 5, 20, tzinfo=datetime.timezone.utc), 'followersCount': 88, 'friendsCount': 191, 'statusesCount': 1629, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 305, 'location': 'Noida, India', 'protected': False, 'linkUrl': 'https://www.liamtra.com', 'linkTcourl': 'https://t.co/arUM4XNAal', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1139072627400568832/g64swful_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1074576263464054786/1649335196', 'label': None}",2020-07-31 09:00:03+00:00,"@TravelLeisure With the tourism industry slowly getting back on its feet, these are the eco-friendly trends you need to know about. https://t.co/HGYrPHNkgD","Noida, India"
628,"{'username': 'BryceAllies', 'id': 2476771526, 'displayname': 'Bob the Builder', 'description': 'Can he fix it', 'rawDescription': 'Can he fix it', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 5, 4, 11, 41, 26, tzinfo=datetime.timezone.utc), 'followersCount': 53, 'friendsCount': 171, 'statusesCount': 5051, 'favouritesCount': 2284, 'listedCount': 0, 'mediaCount': 93, 'location': 'Probably building ', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1178631132159582209/A7Idj7cS_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020-07-28 14:51:53+00:00,@juliiianadiniz @DJFlatWhite @WesternCapeGov Based on the corona stats of SA? The tourism industry will only get back on it's feet by october/november if the trends continue and even then it will be very limited due to how hard SA's economy has been hit. (local tourists make up large share of revenue),Probably building 
629,"{'username': 'BrandyLouis9', 'id': 1246357249238257665, 'displayname': 'Brandy Louis', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 4, 4, 8, 41, 49, tzinfo=datetime.timezone.utc), 'followersCount': 1, 'friendsCount': 0, 'statusesCount': 120, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 108, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2020-07-28 14:10:27+00:00,"The MICE Travel Trends That Indian Tourism Industry Is Witnessing

A corporate house joins hand with a leading MICE travel agency, and this benefits different people from different sectors
https://t.co/UoWmbYHeAK

#mice #travel #agency https://t.co/zmtCc0wlum",
630,"{'username': 'trend_en', 'id': 84059545, 'displayname': 'Trend News Agency', 'description': 'Top stories, breaking #news, #Azerbaijan, #Iran, #Caucasus, #Caspian and Central #Asia. 24/7 contact: agency@trend.az', 'rawDescription': 'Top stories, breaking #news, #Azerbaijan, #Iran, #Caucasus, #Caspian and Central #Asia. 24/7 contact: agency@trend.az', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 10, 21, 11, 33, 23, tzinfo=datetime.timezone.utc), 'followersCount': 7177, 'friendsCount': 199, 'statusesCount': 94797, 'favouritesCount': 180, 'listedCount': 342, 'mediaCount': 1441, 'location': 'Baku, Azerbaijan', 'protected': False, 'linkUrl': 'http://en.trend.az', 'linkTcourl': 'http://t.co/JcOQs7W0jE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1088400047191011330/E9LWu2Mj_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/84059545/1439875442', 'label': None}",2020-07-28 08:44:42+00:00,#Iran's tourism industry struggling to survive https://t.co/qJWcI64g3l,"Baku, Azerbaijan"
631,"{'username': 'LairEast', 'id': 704732047290535940, 'displayname': 'Lair East', 'description': 'Lair East is a speakeasy #coworking space and #tech hub with emphasis on #blockchain #AI #bigdata #opensource', 'rawDescription': 'Lair East is a speakeasy #coworking space and #tech hub with emphasis on #blockchain #AI #bigdata #opensource', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 3, 1, 18, 16, 28, tzinfo=datetime.timezone.utc), 'followersCount': 298, 'friendsCount': 417, 'statusesCount': 1675, 'favouritesCount': 228, 'listedCount': 46, 'mediaCount': 487, 'location': 'SoHo, Manhattan', 'protected': False, 'linkUrl': 'http://laireast.com', 'linkTcourl': 'https://t.co/s2Fr5IAdiu', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/705108377978929153/v39D8HXu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/704732047290535940/1470241050', 'label': None}",2020-07-27 18:01:30+00:00,"We absolutely loved our live panel last week with @gototheport. We wanted to share a clip of the webinar, in which we discussed COVID-19's influence on the travel and tourism industry. 

#event #webinar #travel #tourism #panel #live #covid #trends #tech #future https://t.co/WqbUOfx3OD","SoHo, Manhattan"
632,"{'username': '__Interfaith__', 'id': 165531797, 'displayname': 'Interfaith Matters', 'description': 'Interfaith Matters promotes dialogue and social action while tweeting a multi-faith calendar and religion news items. Tweets by Steve MSc., BSc., Dip. RS, MBPsS', 'rawDescription': 'Interfaith Matters promotes dialogue and social action while tweeting a multi-faith calendar and religion news items. Tweets by Steve MSc., BSc., Dip. RS, MBPsS', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 7, 11, 21, 24, 25, tzinfo=datetime.timezone.utc), 'followersCount': 11776, 'friendsCount': 13023, 'statusesCount': 43012, 'favouritesCount': 8627, 'listedCount': 232, 'mediaCount': 12486, 'location': '', 'protected': False, 'linkUrl': 'http://www.facebook.com/pages/Interfaith-Matters/122608681115647', 'linkTcourl': 'http://t.co/REtddi5Q', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1326232374678577152/_x0bi_d4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/165531797/1351640074', 'label': None}",2020-07-24 17:25:51+00:00,"Watch the full webinar: Trends and Opportunities in #Travel and #Tourism Industry: Post Covid Perspective.
https://t.co/9vAvU3K4RA 
#IncredibleIndia https://t.co/0lEZRFafYq",
633,"{'username': '__Interfaith__', 'id': 165531797, 'displayname': 'Interfaith Matters', 'description': 'Interfaith Matters promotes dialogue and social action while tweeting a multi-faith calendar and religion news items. Tweets by Steve MSc., BSc., Dip. RS, MBPsS', 'rawDescription': 'Interfaith Matters promotes dialogue and social action while tweeting a multi-faith calendar and religion news items. Tweets by Steve MSc., BSc., Dip. RS, MBPsS', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 7, 11, 21, 24, 25, tzinfo=datetime.timezone.utc), 'followersCount': 11776, 'friendsCount': 13023, 'statusesCount': 43012, 'favouritesCount': 8627, 'listedCount': 232, 'mediaCount': 12486, 'location': '', 'protected': False, 'linkUrl': 'http://www.facebook.com/pages/Interfaith-Matters/122608681115647', 'linkTcourl': 'http://t.co/REtddi5Q', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1326232374678577152/_x0bi_d4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/165531797/1351640074', 'label': None}",2020-07-24 17:21:49+00:00,"I was pleased to take part in: Trends and Opportunities in #Travel and #Tourism Industry: Post Covid Perspective. Thanks to @mturumella for making my participation possible
@incredibleindia @tourismgoi @IndiatourismH @prahladspatel @UKinHyderabad @Andrew007Uk #IncredibleIndia https://t.co/LuIWBeQU04",
634,"{'username': 'whispersofmc', 'id': 985278964846346240, 'displayname': 'Whispers of a Management Consultant', 'description': ""Sr Exec at Management Consulting firm. I do Real Estate, Stocks and Crypto ($LINK). Can't confirm all I tweet is reality. But it is."", 'rawDescription': ""Sr Exec at Management Consulting firm. I do Real Estate, Stocks and Crypto ($LINK). Can't confirm all I tweet is reality. But it is."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 4, 14, 22, 9, 45, tzinfo=datetime.timezone.utc), 'followersCount': 109, 'friendsCount': 137, 'statusesCount': 789, 'favouritesCount': 740, 'listedCount': 1, 'mediaCount': 15, 'location': '$LINK', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1181156957081587714/NgV1_aNr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/985278964846346240/1570444912', 'label': None}",2020-07-23 23:23:50+00:00,"@TihoBrkan Who is this guy Daniel Lacalle?? 🤣🤣
He thinks the tourism industry may not ""survive"" 🤣🤣

What's wrong with these guys... 

2-3 years from now, everybody would have forgotten about this virus and near every spend habits would have gotten back to previous trends.",$LINK
635,"{'username': 'Resulticks', 'id': 856566128, 'displayname': 'Resulticks', 'description': 'Digital transformation for customer centricity.', 'rawDescription': 'Digital transformation for customer centricity.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 10, 1, 15, 38, 59, tzinfo=datetime.timezone.utc), 'followersCount': 2281, 'friendsCount': 2797, 'statusesCount': 1689, 'favouritesCount': 259, 'listedCount': 141, 'mediaCount': 963, 'location': 'New York, NY', 'protected': False, 'linkUrl': 'https://www.resulticks.com', 'linkTcourl': 'https://t.co/LmQahCoTVq', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1424995841060741120/73RIPh99_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/856566128/1597911163', 'label': None}",2020-07-23 16:30:00+00:00,"How does the tourism industry stay relevant during a pandemic? The answer lies in adapting to digital trends. Take a look at how Sentosa, an island resort in Singapore, redefined its marketing strategy with the popular #AnimalCrossing game: https://t.co/8QQGTYGTwg

#Resulticks","New York, NY"
636,"{'username': 'UniKentKEI', 'id': 46616958, 'displayname': 'Knowledge Exchange and Innovation', 'description': 'Big ideas are for sharing. Partner with us and let’s find out where we can go together. #KnowledgeExchange #Innovation #Partnerships', 'rawDescription': 'Big ideas are for sharing. Partner with us and let’s find out where we can go together. #KnowledgeExchange #Innovation #Partnerships', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 6, 12, 9, 18, 17, tzinfo=datetime.timezone.utc), 'followersCount': 2114, 'friendsCount': 1813, 'statusesCount': 8418, 'favouritesCount': 2524, 'listedCount': 92, 'mediaCount': 1907, 'location': 'Kent', 'protected': False, 'linkUrl': 'http://www.kent.ac.uk/knowledge-exchange-innovation', 'linkTcourl': 'https://t.co/PWYLu8AzrQ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1420730558167101445/ozj5vfW2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/46616958/1627563537', 'label': None}",2020-07-22 10:02:01+00:00,"#Free #Webinar on the global and local perspective of the impact of COVID-19 on the tourism industry, prediction of trends for Kent, the UK and beyond.

With @juliane_thm 
Deidre Wells from @VisitKentBiz 

TOMORROW at 10am 

Register: https://t.co/zi5L6EhdFO

#C19BusRecovery https://t.co/E2HROYeGVL",Kent
637,"{'username': 'ficci_india', 'id': 375474419, 'displayname': 'FICCI', 'description': 'Federation of Indian Chambers of Commerce & Industry. The largest, oldest & the apex business chamber of India. blog.ficci.com', 'rawDescription': 'Federation of Indian Chambers of Commerce & Industry. The largest, oldest & the apex business chamber of India. https://t.co/ZzRS8Z6W3h', 'descriptionUrls': [{'text': 'blog.ficci.com', 'url': 'http://blog.ficci.com', 'tcourl': 'https://t.co/ZzRS8Z6W3h', 'indices': (112, 135)}], 'verified': True, 'created': datetime.datetime(2011, 9, 18, 5, 59, 11, tzinfo=datetime.timezone.utc), 'followersCount': 198543, 'friendsCount': 603, 'statusesCount': 76230, 'favouritesCount': 3656, 'listedCount': 965, 'mediaCount': 28165, 'location': 'New Delhi, INDIA', 'protected': False, 'linkUrl': 'http://www.ficci.in', 'linkTcourl': 'https://t.co/zLDDL5ARl2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1561956226233421824/202ou3Kh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/375474419/1525770666', 'label': None}",2020-07-21 12:47:11+00:00,"Block Your Dates for FICCI Tourism E- Conclave 2020 from July 29 - 30, 2020, and gain insights into the tourism industry and global travel trends. For free registration, please visit: https://t.co/HPLZRlVUS6

#FICCIWebinar #Tourism https://t.co/QUcgEtssnN","New Delhi, INDIA"
638,"{'username': 'YatraOfficial', 'id': 75001715, 'displayname': 'Yatra.com', 'description': 'Official Account of Yatra.com. We are a travel marketplace providing one stop solution for your travel needs. Write to us at support@yatra.com for any queries.', 'rawDescription': 'Official Account of https://t.co/BUSHttqA8S. We are a travel marketplace providing one stop solution for your travel needs. Write to us at support@yatra.com for any queries.', 'descriptionUrls': [{'text': 'Yatra.com', 'url': 'http://Yatra.com', 'tcourl': 'https://t.co/BUSHttqA8S', 'indices': (20, 43)}], 'verified': True, 'created': datetime.datetime(2009, 9, 17, 12, 40, 27, tzinfo=datetime.timezone.utc), 'followersCount': 67081, 'friendsCount': 517, 'statusesCount': 42663, 'favouritesCount': 2837, 'listedCount': 206, 'mediaCount': 2646, 'location': 'Here There Everywhere', 'protected': False, 'linkUrl': 'http://www.yatra.com/', 'linkTcourl': 'https://t.co/NPO9VxO9Q1', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1450003024374468608/9W-XWfDH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/75001715/1565690443', 'label': None}",2020-07-21 09:30:16+00:00,"Block Your Dates!

July 29 - 30, 2020.

Tourism E- Conclave 2020 brings together industry and thought leaders on one platform. Participate to gain insights into the tourism industry and global travel trends.

For free registration, please visit: https://t.co/0IRNjwVhDz

#tourism https://t.co/DTzDoeM3Wl",Here There Everywhere
639,"{'username': 'corpsegroom666', 'id': 1087024697336709121, 'displayname': ""boo'd up Remix"", 'description': '75% of this account contain with tweets about my tremendous admiration to the queen of rap.', 'rawDescription': '75% of this account contain with tweets about my tremendous admiration to the queen of rap.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 1, 20, 16, 30, 58, tzinfo=datetime.timezone.utc), 'followersCount': 65, 'friendsCount': 113, 'statusesCount': 8390, 'favouritesCount': 5218, 'listedCount': 0, 'mediaCount': 960, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1426119872077991936/ZaMJ1eki_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1087024697336709121/1612549441', 'label': None}",2020-07-20 02:48:55+00:00,"I don't like trends, i don't necessarily follow trends, but i think it's something that can attract a lot of people especially when you're working in a marketing, business or tourism industry.",
640,"{'username': 'marcosaisaac', 'id': 2301053257, 'displayname': 'Marcos Isaac', 'description': 'Entrepreneur. +25 years in Travel Distribution and Technology. Passionate towards excellence and turning strategy into execution. I ❤️ my 🇩🇴Erredé.', 'rawDescription': 'Entrepreneur. +25 years in Travel Distribution and Technology. Passionate towards excellence and turning strategy into execution. I ❤️ my 🇩🇴Erredé.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 1, 20, 8, 52, 18, tzinfo=datetime.timezone.utc), 'followersCount': 60, 'friendsCount': 343, 'statusesCount': 445, 'favouritesCount': 416, 'listedCount': 1, 'mediaCount': 6, 'location': 'London, UK 🇬🇧', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1314814150690910209/AY8vR-rK_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2301053257/1602311097', 'label': None}",2020-07-19 07:52:26+00:00,"@""Flashes of a New Dawn. New Trends Shaping the Tourism Industry""https://t.co/hLwgzH4dkm on @LinkedIn","London, UK 🇬🇧"
641,"{'username': 'Sharmaanuj1910', 'id': 1199737958749786112, 'displayname': 'Anuj Sharma', 'description': 'Sustainability Professional\nlife long learner', 'rawDescription': 'Sustainability Professional\nlife long learner', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 11, 27, 17, 13, 26, tzinfo=datetime.timezone.utc), 'followersCount': 16, 'friendsCount': 51, 'statusesCount': 18, 'favouritesCount': 766, 'listedCount': 0, 'mediaCount': 6, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1255554651254120452/SzzD4q-t_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1199737958749786112/1588182119', 'label': None}",2020-07-17 10:41:43+00:00,"https://t.co/d7rbw8yUOO

Tourism industry has been badly hit by COVID. WFH has become a trend, tourism sector should also align itself with new hospitality model. Workation - Work plus Vacation is the new buzz word in town. Pls help us understand d trend by filling this survey https://t.co/mM7ejoCDyN",
642,"{'username': 'UniKentKEI', 'id': 46616958, 'displayname': 'Knowledge Exchange and Innovation', 'description': 'Big ideas are for sharing. Partner with us and let’s find out where we can go together. #KnowledgeExchange #Innovation #Partnerships', 'rawDescription': 'Big ideas are for sharing. Partner with us and let’s find out where we can go together. #KnowledgeExchange #Innovation #Partnerships', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 6, 12, 9, 18, 17, tzinfo=datetime.timezone.utc), 'followersCount': 2114, 'friendsCount': 1813, 'statusesCount': 8418, 'favouritesCount': 2524, 'listedCount': 92, 'mediaCount': 1907, 'location': 'Kent', 'protected': False, 'linkUrl': 'http://www.kent.ac.uk/knowledge-exchange-innovation', 'linkTcourl': 'https://t.co/PWYLu8AzrQ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1420730558167101445/ozj5vfW2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/46616958/1627563537', 'label': None}",2020-07-17 10:20:05+00:00,"#Free #Webinar on the global and local perspective of the impact of COVID-19 on the tourism industry, prediction of trends for Kent, the UK and beyond.

With @juliane_thm and Deidre Wells from @VisitKentBiz 

23rd July at 10am 

Register: https://t.co/zi5L6EhdFO

#C19BusRecovery https://t.co/JHpsJ06ya9",Kent
643,"{'username': 'provokeinsights', 'id': 2181159643, 'displayname': 'Provoke Insights', 'description': 'The #researchnerds taking your #brand to the next level through #marketing strategies and #marketresearch.', 'rawDescription': 'The #researchnerds taking your #brand to the next level through #marketing strategies and #marketresearch.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 11, 8, 0, 41, 54, tzinfo=datetime.timezone.utc), 'followersCount': 239, 'friendsCount': 222, 'statusesCount': 1567, 'favouritesCount': 72, 'listedCount': 82, 'mediaCount': 439, 'location': 'New York, NY', 'protected': False, 'linkUrl': 'http://www.provokeinsights.com', 'linkTcourl': 'http://t.co/A4DxRBRuM8', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000709244795/8a10243b33e80f12fc41b8bcb469a230_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2181159643/1442934439', 'label': None}",2020-07-16 16:51:03+00:00,"While the tourism industry has taken a hit as a result of COVID-19. However, consumers are much more positive about the future of travel. Read our report on Hospitality &amp; Tourism as apart of our 2020 Trends report!

https://t.co/ex3UULvVnc

#marketresearch #tourism","New York, NY"
